total_livable_area,market_value,zip_code
420.0,123400.0,19102
898.0,130200.0,19129
1170.0,124900.0,19149
683.0,230700.0,19106
1415.0,190100.0,19131
1412.0,228000.0,19116
1260.0,73600.0,19124
1428.0,127200.0,19151
1234.0,91100.0,19120
1398.0,50900.0,19104
1074.0,132000.0,19134
2160.0,213900.0,19139
1080.0,80000.0,19151
1520.0,178300.0,19104
1344.0,154600.0,19150
2327.0,450600.0,19132
2940.0,258800.0,19119
1424.0,73900.0,19139
1260.0,41900.0,19143
1060.0,84300.0,19121
1376.0,124200.0,19111
0.0,10700.0,19140
1204.0,116700.0,19136
81926.0,10880100.0,19146
1732.0,253800.0,19116
1564.0,141400.0,19121
1607.0,599400.0,19103
1522.0,202800.0,19114
360.0,14400.0,19135
1090.0,336400.0,19103
822.0,75100.0,19143
1120.0,131700.0,19149
1614.0,270900.0,19128
1368.0,159600.0,19136
0.0,5200.0,19124
1722.0,209200.0,19115
1200.0,66900.0,19120
840.0,57400.0,19120
1148.0,44100.0,19120
1600.0,155200.0,19143
1046.0,98000.0,19153
800.0,135500.0,19134
1680.0,152900.0,19149
1320.0,48300.0,19143
1664.0,162600.0,19115
1098.0,66900.0,19104
1440.0,141700.0,19138
808.0,73400.0,19124
1785.0,209200.0,19145
2051.0,151800.0,19120
0.0,52500.0,19121
1368.0,220000.0,19114
,184500.0,19115
1880.0,219600.0,19111
2520.0,363000.0,19127
86664.0,13834100.0,19103
700.0,333700.0,19103
1107.0,146200.0,19115
1456.0,215500.0,19145
1138.0,64900.0,19124
1380.0,240300.0,19128
2535.0,80300.0,19139
1107.0,146200.0,19115
1168.0,147800.0,19146
1092.0,39800.0,19134
1110.0,98300.0,19120
3795.0,560800.0,19104
784.0,29500.0,19134
0.0,4100.0,19132
1216.0,220100.0,19128
1030.0,75800.0,19124
1056.0,179700.0,19145
1728.0,144900.0,19131
920.0,107000.0,19134
1080.0,212300.0,19148
3208.0,162300.0,19139
1120.0,76000.0,19142
1582.0,200300.0,19131
1120.0,84500.0,19124
928.0,117500.0,19149
1280.0,115200.0,19126
1579.0,202800.0,19152
2291.0,353300.0,19115
1230.0,38600.0,19140
2808.0,47200.0,19143
1200.0,87800.0,19124
1141.0,121000.0,19150
1065.0,9500.0,19132
1088.0,68600.0,19139
1236.0,71600.0,19133
1038.0,42700.0,19140
1394.0,130600.0,19138
1424.0,257100.0,19148
938.0,53600.0,19134
3204.0,296600.0,19128
1996.0,158500.0,19121
1038.0,135200.0,19148
1412.0,231600.0,19116
1809.0,262600.0,19116
1410.0,73200.0,19139
800.0,87000.0,19145
0.0,3000.0,19122
1152.0,113300.0,19151
0.0,5800.0,19147
1292.0,70900.0,19139
1720.0,192600.0,19150
826.0,18600.0,19121
1946.0,108200.0,19131
1736.0,337400.0,19145
1550.0,105900.0,19145
1054.0,208800.0,19114
2952.0,306800.0,19125
1080.0,44800.0,19131
1386.0,106100.0,19131
11185.0,335600.0,19140
888.0,71100.0,19142
1148.0,81800.0,19151
1140.0,129700.0,19120
753.0,58100.0,19124
1280.0,84600.0,19143
1152.0,147200.0,19136
2040.0,548900.0,19147
1807.0,160300.0,19151
1220.0,102900.0,19120
1088.0,46900.0,19140
1806.0,233800.0,19114
1876.0,202700.0,19150
2100.0,277700.0,19116
888.0,65200.0,19134
1164.0,74800.0,19142
1200.0,103100.0,19120
1302.0,40700.0,19132
1156.0,196600.0,19148
1140.0,92200.0,19120
1170.0,151600.0,19149
1199.0,233600.0,19128
1350.0,90600.0,19141
1264.0,152000.0,19123
1011.0,168100.0,19125
1576.0,596000.0,19146
1870.0,209100.0,19116
1107.0,189600.0,19152
26583.0,3134100.0,19154
952.0,339800.0,19130
1152.0,155700.0,19134
832.0,277700.0,19147
1080.0,88500.0,19120
934.0,39800.0,19131
1328.0,97600.0,19124
1830.0,244500.0,19114
960.0,64000.0,19142
6276.0,818800.0,19130
2240.0,199700.0,19136
0.0,16700.0,19124
2440.0,270200.0,19116
862.0,40700.0,19121
1906.0,107100.0,19131
0.0,10190600.0,19104
1152.0,91700.0,19120
1232.0,134600.0,19151
1044.0,64300.0,19120
1613.0,133600.0,19151
2512.0,183200.0,19121
1241.0,61500.0,19134
1472.0,121600.0,19144
1827.0,91800.0,19144
0.0,7300.0,19133
0.0,56200.0,19125
1001.0,65600.0,19145
728.0,39200.0,19139
1070.0,71800.0,19146
2584.0,49700.0,19120
9108.0,508500.0,19147
2144.0,963500.0,19103
1178.0,187300.0,19128
1320.0,255700.0,19147
1894.0,308100.0,19115
3216.0,253900.0,19139
2020.0,262800.0,19111
1452.0,231700.0,19111
1036.0,134500.0,19143
1092.0,52000.0,19143
1600.0,94800.0,19143
784.0,237000.0,19148
1024.0,49800.0,19143
1260.0,189400.0,19114
1020.0,23500.0,19133
1138.0,206200.0,19148
1604.0,141700.0,19151
1120.0,134900.0,19151
1024.0,65000.0,19142
1094.0,217200.0,19114
1156.0,117600.0,19150
959.0,152400.0,19114
720.0,57200.0,19122
1276.0,44900.0,19129
1212.0,120400.0,19111
2425.0,170900.0,19146
2516.0,457000.0,19107
1311.0,76000.0,19131
1200.0,220800.0,19116
200.0,32000.0,19103
0.0,7100.0,19125
1064.0,181600.0,19128
1024.0,45100.0,19132
855.0,24500.0,19132
1428.0,198300.0,19119
11950.0,589700.0,19139
1314.0,414100.0,19102
920.0,28500.0,19133
1080.0,110900.0,19138
1492.0,62900.0,19142
1110.0,99700.0,19120
1032.0,47200.0,19132
1119.0,167400.0,19122
944.0,129400.0,19148
1707.0,188300.0,19111
1952.0,554200.0,19103
1244.0,73600.0,19124
1318.0,491500.0,19147
1004.0,31600.0,19121
1172.0,59600.0,19143
1828.0,246700.0,19145
1152.0,37700.0,19134
1740.0,70200.0,19142
3034.0,851100.0,19102
1296.0,56500.0,19139
1310.0,106200.0,19120
1812.0,302900.0,19114
1500.0,136000.0,19126
1556.0,174000.0,19148
1600.0,164500.0,19126
1404.0,105100.0,19151
0.0,12100.0,19133
1460.0,173000.0,19125
970.0,41900.0,19121
1484.0,246800.0,19115
1481.0,52500.0,19140
1400.0,235100.0,19115
2794.0,378300.0,19128
1079.0,72000.0,19124
924.0,161800.0,19148
1249.0,49900.0,19121
1838.0,269000.0,19116
1356.0,92300.0,19124
0.0,195000.0,19143
1260.0,135700.0,19149
1140.0,68600.0,19131
1800.0,52200.0,19142
1036.0,28100.0,19140
1128.0,197500.0,19152
1204.0,93400.0,19120
896.0,35100.0,19140
1416.0,211400.0,19145
898.0,63800.0,19124
3556.0,376000.0,19116
1728.0,262200.0,19114
960.0,66000.0,19124
1024.0,79500.0,19142
2020.0,77100.0,19132
2464.0,116300.0,19140
1140.0,100900.0,19120
1620.0,159300.0,19120
1416.0,71300.0,19142
1212.0,67500.0,19144
1076.0,136000.0,19134
2240.0,384900.0,19147
1216.0,45100.0,19140
0.0,39800.0,19144
1284.0,305500.0,19123
0.0,16600.0,19149
1140.0,68600.0,19131
1024.0,81400.0,19120
1558.0,154700.0,19122
1518.0,191500.0,19150
2024.0,233700.0,19114
1316.0,109300.0,19120
990.0,19000.0,19143
1140.0,58200.0,19120
87000.0,22500000.0,19106
2520.0,1119700.0,19106
1184.0,178300.0,19148
1360.0,209200.0,19154
0.0,7200.0,19140
1360.0,100300.0,19141
1290.0,72600.0,19143
1092.0,74900.0,19142
1254.0,90500.0,19141
1188.0,215400.0,19154
1050.0,35500.0,19132
1638.0,212600.0,19104
3895.0,405700.0,19125
1296.0,192000.0,19150
913.0,120900.0,19137
855.0,82100.0,19115
1414.0,100200.0,19151
1256.0,13100.0,19131
2550.0,333000.0,19114
0.0,7200.0,19124
1840.0,99100.0,19143
900.0,64000.0,19122
1632.0,35300.0,19133
990.0,95000.0,19120
1350.0,149900.0,19124
840.0,24100.0,19134
1200.0,118700.0,19111
1596.0,218600.0,19114
992.0,87000.0,19145
3024.0,240700.0,19143
1350.0,83700.0,19120
2400.0,289400.0,19119
1870.0,282700.0,19115
1196.0,105300.0,19120
1360.0,208200.0,19154
1590.0,207100.0,19115
1890.0,238100.0,19136
990.0,165600.0,19148
1176.0,16900.0,19134
1560.0,139800.0,19138
1092.0,152000.0,19134
1486.0,57200.0,19138
1448.0,234600.0,19147
1584.0,175200.0,19111
1440.0,85200.0,19142
882.0,31300.0,19121
1064.0,139400.0,19148
953.0,172100.0,19125
1520.0,279900.0,19154
1378.0,65700.0,19131
1350.0,91600.0,19120
1110.0,121400.0,19150
1140.0,102700.0,19120
1426.0,170200.0,19125
1410.0,49200.0,19139
1834.0,335500.0,19147
1362.0,86700.0,19120
1152.0,147100.0,19136
924.0,76900.0,19121
2495.0,234600.0,19144
1248.0,117300.0,19151
2880.0,293800.0,19125
1170.0,224700.0,19116
1410.0,173900.0,19150
1200.0,92400.0,19119
1125.0,66000.0,19124
2000.0,521800.0,19130
1228.0,85000.0,19121
1176.0,75000.0,19142
1152.0,146400.0,19149
2249.0,99900.0,19141
948.0,43500.0,19143
1080.0,125100.0,19150
1080.0,23600.0,19131
1332.0,78600.0,19124
984.0,70300.0,19145
0.0,89100.0,19146
107.0,259600.0,19107
0.0,7800.0,19144
928.0,177200.0,19122
1194.0,180400.0,19128
1152.0,201200.0,19145
2145.0,359300.0,19115
712.0,78200.0,19116
1320.0,102500.0,19141
840.0,23400.0,19133
702.0,28000.0,19140
2243.0,231200.0,19114
940.0,40700.0,19121
1216.0,146400.0,19151
1180.0,60000.0,19143
19008.0,239700.0,19131
1800.0,298600.0,19125
1134.0,29400.0,19143
1778.0,37900.0,19132
784.0,37100.0,19134
144.0,9600.0,19134
1158.0,95000.0,19120
1120.0,128100.0,19136
832.0,56200.0,19139
2400.0,96000.0,19135
1236.0,77700.0,19143
1500.0,40500.0,19104
1105.0,159800.0,19149
0.0,5500.0,19132
1320.0,68500.0,19139
3136.0,66600.0,19140
1410.0,73200.0,19139
1105.0,31900.0,19132
720.0,153000.0,19127
0.0,216700.0,19130
2040.0,817900.0,19106
1248.0,251700.0,19128
1720.0,197600.0,19150
924.0,47500.0,19124
1678.0,75300.0,19131
1140.0,82700.0,19120
1080.0,47800.0,19140
1728.0,119100.0,19124
998.0,38000.0,19104
1183.0,42500.0,19140
1840.0,255100.0,19119
1272.0,140700.0,19149
1600.0,84400.0,19143
1162.0,110200.0,19151
1488.0,158600.0,19145
1715.0,167900.0,19135
1449.0,211800.0,19154
2295.0,125700.0,19144
1416.0,112300.0,19124
970.0,31800.0,19121
1500.0,100500.0,19141
2229.0,347100.0,19106
798.0,39400.0,19143
4278.0,429500.0,19144
935.0,130900.0,19148
2710.0,190200.0,19151
840.0,480900.0,19146
924.0,24000.0,19134
1870.0,70500.0,19131
1566.0,115900.0,19119
5795.0,588800.0,19135
1160.0,125600.0,19150
1200.0,394300.0,19130
0.0,17500.0,19104
996.0,117400.0,19134
1440.0,179400.0,19134
2229.0,347100.0,19106
1048.0,59000.0,19131
0.0,11600.0,19140
1215.0,439400.0,19146
0.0,6300.0,19140
6490.0,103500.0,19120
1120.0,81200.0,19145
1512.0,202200.0,19104
1260.0,203900.0,19148
897.0,287000.0,19107
1360.0,207900.0,19154
1276.0,190100.0,19114
1140.0,109000.0,19141
804.0,41700.0,19139
1449.0,168600.0,19150
0.0,292000.0,19123
1897.0,727100.0,19106
573.0,258100.0,19147
1920.0,344800.0,19115
1152.0,184800.0,19154
960.0,78700.0,19134
1664.0,162600.0,19115
1442.0,114600.0,19126
1200.0,189300.0,19126
1288.0,205300.0,19154
1884.0,334400.0,19116
2563.0,269600.0,19115
2418.0,330800.0,19136
1200.0,40200.0,19134
1410.0,90700.0,19140
1280.0,110000.0,19135
1200.0,114100.0,19138
1280.0,65100.0,19143
1280.0,217700.0,19115
1440.0,23600.0,19132
1264.0,57800.0,19140
1684.0,143900.0,19145
754.0,16300.0,19140
0.0,6600.0,19134
960.0,36300.0,19140
990.0,23600.0,19139
2932.0,875000.0,19107
0.0,22800.0,19144
1260.0,92800.0,19120
1320.0,207500.0,19128
980.0,471700.0,19146
1116.0,108500.0,19111
1152.0,122300.0,19135
1160.0,100700.0,19124
6842.0,843300.0,19118
1696.0,55900.0,19140
1200.0,95800.0,19120
2544.0,77100.0,19140
848.0,23600.0,19132
784.0,90000.0,19144
1050.0,79600.0,19135
1128.0,197600.0,19152
984.0,84000.0,19146
1400.0,89200.0,19120
1036.0,67700.0,19120
1196.0,70300.0,19131
1168.0,95700.0,19120
8014.0,1831800.0,19103
2562.0,237700.0,19144
1230.0,102500.0,19124
1431.0,248800.0,19148
800.0,76500.0,19120
1616.0,654100.0,19147
0.0,5700.0,19132
1128.0,61100.0,19143
1590.0,102600.0,19141
1200.0,47200.0,19140
1356.0,60700.0,19140
0.0,33500.0,19132
2224.0,390600.0,19128
2180.0,119800.0,19143
1080.0,180600.0,19154
1230.0,164900.0,19145
0.0,9800.0,19121
1070.0,203100.0,19136
14525.0,409300.0,19121
1482.0,199800.0,19146
1200.0,411700.0,19130
1320.0,150400.0,19151
1260.0,65000.0,19143
1296.0,57800.0,19139
1068.0,186000.0,19145
2144.0,356100.0,19147
924.0,24000.0,19134
1054.0,145200.0,19129
0.0,2700.0,19132
548.0,214200.0,19103
928.0,38300.0,19132
2025.0,541900.0,19130
1216.0,150900.0,19148
1308.0,170600.0,19149
1712.0,266000.0,19128
0.0,1124700.0,19102
1332.0,241700.0,19116
1593.0,164300.0,19125
0.0,7000.0,19125
0.0,5700.0,19132
1236.0,72700.0,19131
200.0,35000.0,19103
15351.0,2079900.0,19145
1260.0,119900.0,19124
1596.0,57000.0,19140
1430.0,54600.0,19140
1198.0,525500.0,19103
2304.0,482700.0,19147
1614.0,297600.0,19115
200.0,35000.0,19103
1064.0,116700.0,19148
548.0,214200.0,19103
1224.0,86300.0,19143
1314.0,131900.0,19138
1458.0,23600.0,19130
1056.0,155200.0,19136
970.0,130800.0,19145
2142.0,92900.0,19145
1560.0,212100.0,19114
1520.0,199600.0,19134
1800.0,242500.0,19128
1036.0,178100.0,19145
1260.0,37800.0,19133
1140.0,49600.0,19139
1472.0,128800.0,19150
2615.0,57400.0,19140
0.0,14900.0,19123
3627.0,310300.0,19121
754.0,37600.0,19132
1969.0,293700.0,19129
0.0,8200.0,19121
3444.0,315900.0,19122
2208.0,413400.0,19148
1152.0,149400.0,19120
1240.0,75600.0,19144
0.0,4700.0,19104
1216.0,120800.0,19124
1184.0,114900.0,19141
924.0,40800.0,19124
4540.0,478500.0,19144
960.0,93100.0,19144
1366.0,61000.0,19144
1832.0,126400.0,19126
1120.0,92600.0,19120
960.0,179100.0,19148
1688.0,73500.0,19120
1218.0,26300.0,19132
0.0,9400.0,19133
1440.0,170200.0,19149
1600.0,51700.0,19134
0.0,214400.0,19147
216320.0,18635266.0,19152
784.0,19700.0,19132
1260.0,39900.0,19140
2890.0,181900.0,19151
2259.0,298600.0,19148
900.0,160400.0,19154
784.0,71500.0,19146
0.0,10900.0,19133
1099.0,40900.0,19143
990.0,10900.0,19139
0.0,4100.0,19132
1020.0,98800.0,19153
1360.0,100300.0,19141
1024.0,69000.0,19131
1144.0,141700.0,19149
1440.0,140600.0,19138
1640.0,164400.0,19120
1706.0,313900.0,19114
0.0,2700.0,19132
948.0,70600.0,19145
3415.0,518600.0,19127
1500.0,122000.0,19120
1388.0,101400.0,19131
912.0,154100.0,19148
3240.0,421200.0,19147
933.0,34100.0,19143
14246.0,851800.0,19120
840.0,73100.0,19146
2880.0,309400.0,19104
1464.0,240400.0,19145
1068.0,57900.0,19143
1350.0,65800.0,19143
1188.0,117300.0,19150
2966.0,209300.0,19151
1036.0,178700.0,19145
1364.0,35600.0,19132
780.0,110000.0,19128
2370.0,246500.0,19125
0.0,25700.0,19144
200.0,35000.0,19103
1500.0,153900.0,19151
1200.0,69800.0,19139
1886.0,215100.0,19115
1598.0,158400.0,19150
0.0,9300.0,19140
1864.0,208900.0,19131
1019.0,188400.0,19148
1388.0,36900.0,19132
4895.0,640100.0,19124
1374.0,226800.0,19111
1040.0,34900.0,19133
800.0,78600.0,19138
1800.0,49400.0,19133
1296.0,201800.0,19154
1854.0,221700.0,19137
872.0,125200.0,19145
746.0,17700.0,19132
1380.0,210900.0,19154
1200.0,67000.0,19120
1616.0,139100.0,19138
984.0,38400.0,19143
920.0,154900.0,19148
1242.0,82100.0,19143
941.0,81300.0,19134
1148.0,122400.0,19135
1344.0,64100.0,19134
910.0,66800.0,19134
1632.0,135500.0,19125
1206.0,101000.0,19120
1345.0,129500.0,19145
35110.0,1696200.0,19148
1084.0,188500.0,19125
1575.0,211000.0,19114
1200.0,93200.0,19124
860.0,119900.0,19153
1152.0,125800.0,19150
1536.0,103600.0,19134
0.0,3100.0,19139
1080.0,97100.0,19134
1750.0,239800.0,19116
1107.0,197000.0,19152
2280.0,268100.0,19122
0.0,13500.0,19143
1634.0,214200.0,19111
1004.0,182500.0,19148
1208.0,148300.0,19149
1026.0,83800.0,19144
1456.0,49500.0,19132
1838.0,269600.0,19119
1238.0,171600.0,19111
6375.0,270700.0,19142
1110.0,98300.0,19120
1504.0,114200.0,19149
1408.0,110000.0,19124
4326.0,260600.0,19141
1500.0,66600.0,19143
1166.0,210000.0,19130
800.0,30600.0,19140
925.0,144700.0,19107
720.0,112700.0,19134
0.0,6800.0,19121
2280.0,346100.0,19127
1283.0,255900.0,19116
925.0,144700.0,19107
660.0,14600.0,19133
1388.0,205600.0,19114
1592.0,204800.0,19136
1120.0,193400.0,19111
650.0,101700.0,19107
0.0,22000.0,19143
19736.0,2581900.0,19104
825.0,279600.0,19147
1730.0,253800.0,19115
0.0,18000.0,19125
0.0,4100.0,19132
1666.0,239700.0,19128
2004.0,248600.0,19143
980.0,145000.0,19146
1194.0,30400.0,19132
852.0,54500.0,19124
1050.0,65400.0,19139
1400.0,201800.0,19148
942.0,86800.0,19145
1337.0,202600.0,19152
1250.0,32100.0,19121
1536.0,55500.0,19140
1380.0,38400.0,19140
759.0,146000.0,19125
1302.0,31500.0,19132
900.0,37400.0,19139
0.0,15700.0,19143
1242.0,82100.0,19143
0.0,9700.0,19133
2220.0,107900.0,19140
1176.0,41900.0,19140
0.0,7300.0,19142
1344.0,40800.0,19140
11000.0,743600.0,19123
,3900.0,19140
1176.0,28600.0,19133
0.0,3100.0,19133
1002.0,64000.0,19141
1540.0,213000.0,19114
1410.0,44500.0,19140
1065.0,143600.0,19137
1750.0,244300.0,19116
1488.0,146100.0,19135
1851.0,458200.0,19125
0.0,7000.0,19144
0.0,2200.0,19132
1088.0,58700.0,19144
845.0,47800.0,19143
2700.0,311200.0,19143
1600.0,139600.0,19135
1502.0,60700.0,19104
1242.0,95800.0,19151
996.0,138100.0,19134
1080.0,109500.0,19138
2784.0,279100.0,19151
1440.0,46200.0,19140
1320.0,132900.0,19135
1016.0,29800.0,19132
1472.0,68000.0,19120
0.0,7400.0,19133
1060.0,90300.0,19120
740.0,122200.0,19135
1700.0,123000.0,19145
0.0,3000.0,19132
1082.0,47500.0,19140
0.0,8700.0,19121
784.0,114400.0,19146
1692.0,130600.0,19126
1052.0,32500.0,19132
0.0,8500.0,19134
898.0,126600.0,19148
1370.0,250200.0,19115
1600.0,53500.0,19143
1847.0,173200.0,19114
0.0,7100.0,19140
1216.0,177900.0,19136
1052.0,60200.0,19131
1086.0,215500.0,19115
1056.0,139100.0,19146
784.0,173700.0,19148
1200.0,136400.0,19134
1700.0,36400.0,19104
0.0,10700.0,19133
1426.0,159000.0,19111
1046.0,209500.0,19115
1728.0,145600.0,19141
0.0,15200.0,19133
2020.0,403600.0,19146
1352.0,124600.0,19126
1792.0,111200.0,19143
1665.0,393400.0,19104
1290.0,92300.0,19141
2090.0,576600.0,19130
0.0,10400.0,19149
1287.0,78600.0,19143
1640.0,249600.0,19116
1144.0,25100.0,19138
3500.0,444000.0,19152
976.0,177200.0,19145
1264.0,74300.0,19131
,65000.0,19143
1412.0,120600.0,19138
1140.0,86500.0,19141
0.0,13700.0,19133
1510.0,215400.0,19148
0.0,23500.0,19140
1152.0,173900.0,19122
0.0,2500.0,19141
0.0,5600.0,19131
1284.0,157600.0,19120
0.0,9200.0,19114
1188.0,164000.0,19136
5600.0,825000.0,19118
1434.0,194100.0,19128
1404.0,169000.0,19119
2856.0,269800.0,19141
1340.0,69600.0,19139
1214.0,111700.0,19151
1518.0,255700.0,19152
34770.0,3149600.0,19123
13954.0,1488600.0,19104
912.0,24800.0,19132
1194.0,120700.0,19138
1230.0,51100.0,19131
1138.0,73300.0,19146
1344.0,166200.0,19128
2096.0,48000.0,19134
1372.0,64800.0,19139
2240.0,263900.0,19122
0.0,11500.0,19143
1120.0,103000.0,19120
1626.0,146000.0,19138
1080.0,131900.0,19120
1042.0,178200.0,19148
6202.0,143700.0,19142
1408.0,81000.0,19120
3898.0,303000.0,19126
712.0,26600.0,19140
1020.0,67600.0,19143
2084.0,531800.0,19130
1873.0,317300.0,19116
1228.0,209400.0,19148
1625.0,229800.0,19111
0.0,6500.0,19132
0.0,7000.0,19139
1860.0,294000.0,19130
1120.0,191600.0,19145
1098.0,208600.0,19148
0.0,13100.0,19144
1256.0,86100.0,19141
5905.0,1120700.0,19103
1432.0,101900.0,19141
2200.0,133500.0,19144
1840.0,59000.0,19143
0.0,12100.0,19151
0.0,2500.0,19132
840.0,39500.0,19121
940.0,52900.0,19124
1637.0,205200.0,19129
1140.0,36600.0,19121
1404.0,195400.0,19115
1532.0,118700.0,19135
1944.0,80200.0,19144
3138.0,240000.0,19140
1117.0,218200.0,19128
1140.0,45500.0,19120
952.0,193200.0,19148
2784.0,69400.0,19121
0.0,6600.0,19133
1128.0,37800.0,19143
2381.0,130100.0,19144
1336.0,87900.0,19143
2617.0,808200.0,19111
1680.0,266900.0,19116
996.0,74700.0,19139
1350.0,133100.0,19136
0.0,8500.0,19140
1201.0,216200.0,19115
1856.0,103200.0,19141
1235.0,118400.0,19150
716.0,106600.0,19137
0.0,6300.0,19121
1266.0,192700.0,19145
3128.0,448600.0,19119
992.0,64500.0,19143
0.0,10400.0,19121
37992.0,595700.0,19132
4185.0,507900.0,19130
1382.0,127300.0,19138
1344.0,66100.0,19139
1149.0,48600.0,19140
1590.0,96500.0,19139
1275.0,99100.0,19134
1198.0,36400.0,19132
2253.0,63600.0,19141
0.0,7400.0,19131
0.0,12900.0,19119
959.0,53200.0,19124
896.0,43700.0,19139
1290.0,89200.0,19124
3230.0,817400.0,19103
1166.0,164800.0,19149
1641.0,181600.0,19121
1152.0,84600.0,19120
838.0,35600.0,19104
2000.0,171600.0,19131
1254.0,79800.0,19141
1960.0,85700.0,19131
1888.0,227300.0,19119
1365.0,33100.0,19133
940.0,124800.0,19148
0.0,5600.0,19132
0.0,39700.0,19133
1707.0,67200.0,19104
1306.0,66700.0,19138
1481.0,202700.0,19128
1200.0,111400.0,19141
2406.0,109400.0,19139
0.0,18000.0,19153
1254.0,44400.0,19140
1152.0,48300.0,19140
1728.0,92900.0,19144
1100.0,186300.0,19128
2532.0,659800.0,19147
1296.0,143300.0,19149
1152.0,89200.0,19131
1816.0,41400.0,19131
1191.0,240200.0,19152
1329.0,160400.0,19150
2370.0,186200.0,19121
1888.0,220600.0,19146
2768.0,356800.0,19130
1188.0,135900.0,19111
1500.0,150400.0,19141
1426.0,133000.0,19138
1232.0,61300.0,19131
2183.0,80900.0,19121
1616.0,92100.0,19131
1140.0,209300.0,19145
712.0,265000.0,19106
1440.0,208700.0,19111
2208.0,62200.0,19140
1152.0,195400.0,19154
1458.0,101700.0,19141
1494.0,78900.0,19142
7583.0,450800.0,19144
1228.0,119200.0,19138
5361.0,1288500.0,19107
1500.0,171100.0,19122
0.0,11700.0,19132
1120.0,121400.0,19111
1208.0,78800.0,19143
1314.0,81100.0,19144
900.0,39300.0,19140
1440.0,182200.0,19146
1506.0,99400.0,19141
1850.0,119700.0,19119
1471.0,272500.0,19152
1350.0,42100.0,19140
2850.0,249900.0,19136
1488.0,160900.0,19153
1350.0,74100.0,19140
0.0,14700.0,19121
1232.0,48800.0,19131
1344.0,47300.0,19139
1200.0,214400.0,19145
1290.0,5600.0,19132
1765.0,335900.0,19130
900.0,30000.0,19133
1896.0,294300.0,19148
729.0,42700.0,19124
0.0,3400.0,19132
960.0,75500.0,19138
1120.0,80100.0,19143
0.0,40000.0,19154
2086.0,109700.0,19141
864.0,43400.0,19132
3068.0,263700.0,19131
1144.0,155100.0,19121
1440.0,52400.0,19121
1272.0,267200.0,19148
1932.0,144500.0,19124
0.0,7400.0,19124
1675.0,253700.0,19128
1068.0,30100.0,19132
1374.0,176800.0,19135
2436.0,518000.0,19146
4070.0,327500.0,19144
1732.0,329300.0,19145
2100.0,65000.0,19143
1116.0,185600.0,19148
1320.0,122100.0,19148
1050.0,54500.0,19143
984.0,42700.0,19121
0.0,8800.0,19131
2506.0,104200.0,19140
1152.0,84800.0,19151
0.0,32800.0,19124
840.0,71200.0,19135
0.0,2266000.0,19128
1666.0,114200.0,19151
0.0,20400.0,19125
1063.0,140600.0,19150
0.0,11800.0,19133
942.0,109600.0,19111
1294.0,98700.0,19151
3990.0,203800.0,19143
1350.0,92900.0,19141
1406.0,34100.0,19132
20800.0,997100.0,19137
1200.0,482300.0,19146
0.0,5800.0,19133
1208.0,115000.0,19138
1188.0,124800.0,19150
1206.0,104600.0,19131
1740.0,181700.0,19138
1224.0,126700.0,19150
1352.0,163500.0,19148
1456.0,239200.0,19111
920.0,184200.0,19154
1450.0,107400.0,19131
1092.0,69300.0,19120
1312.0,56800.0,19143
2320.0,202100.0,19124
1332.0,196500.0,19154
906.0,79200.0,19141
1110.0,72700.0,19143
0.0,70000.0,19116
764.0,12200.0,19140
7650.0,817600.0,19104
1360.0,63900.0,19138
0.0,191000.0,19116
1486.0,154600.0,19119
0.0,3200.0,19121
1302.0,71000.0,19144
2576.0,218800.0,19150
1106.0,134400.0,19150
1472.0,143500.0,19138
1152.0,154000.0,19145
1716.0,249300.0,19116
1392.0,134200.0,19150
1060.0,76400.0,19120
1520.0,32400.0,19140
0.0,54200.0,19104
1710.0,100000.0,19141
1152.0,125800.0,19150
2004.0,196100.0,19136
1927.0,247600.0,19128
1650.0,132900.0,19143
1462.0,167000.0,19111
1174.0,49800.0,19140
1824.0,195500.0,19151
1760.0,76900.0,19143
1164.0,122600.0,19150
702.0,105000.0,19134
0.0,30200.0,19122
1320.0,184300.0,19152
1152.0,95000.0,19135
1230.0,73100.0,19143
1344.0,157900.0,19150
1188.0,134700.0,19111
1318.0,200600.0,19150
0.0,13500.0,19124
3572.0,92800.0,19133
1427.0,88700.0,19143
960.0,75400.0,19138
1720.0,190600.0,19150
1266.0,160600.0,19122
0.0,5300.0,19143
1080.0,56300.0,19143
810.0,172100.0,19148
1109.0,69800.0,19143
1168.0,95700.0,19120
1112.0,128300.0,19146
1500.0,77900.0,19139
1188.0,81200.0,19143
1449.0,202700.0,19154
1560.0,141600.0,19150
1449.0,207400.0,19154
840.0,23700.0,19121
1026.0,28400.0,19132
0.0,39500.0,19138
920.0,176100.0,19154
1038.0,105400.0,19138
928.0,40000.0,19132
1496.0,63600.0,19131
1200.0,50300.0,19129
2000.0,88700.0,19124
2347.0,105100.0,19144
1474.0,178900.0,19153
1218.0,39500.0,19140
1344.0,117300.0,19129
1152.0,279700.0,19145
1480.0,181600.0,19136
1354.0,222100.0,19147
3256.0,421700.0,19119
1368.0,201500.0,19154
2060.0,319000.0,19128
1256.0,128300.0,19150
1504.0,166000.0,19136
960.0,110200.0,19142
1139.0,72100.0,19131
1002.0,47700.0,19143
1170.0,59500.0,19143
848.0,29800.0,19132
1184.0,68800.0,19139
1714.0,126000.0,19144
0.0,29300.0,19104
936.0,173400.0,19129
2044.0,320900.0,19147
1092.0,110800.0,19138
1555.0,91700.0,19143
